Uid,Pid,Time
1050,3939,2012-05-21 12:50
520,3241,2012-05-21 12:51
944,1262,2012-05-21 12:52
857,2487,2012-05-21 12:53
487,3779,2012-05-21 12:53
948,4196,2012-05-21 12:54
971,3462,2012-05-21 12:55
310,80,2012-05-21 12:57
61,4634,2012-05-21 12:57
1044,419,2012-05-21 12:59
989,547,2012-05-21 13:00
166,2143,2012-05-21 13:00
304,1728,2012-05-21 13:01
304,5087,2012-05-21 13:01
422,3270,2012-05-21 13:02
982,2698,2012-05-21 13:03
245,1858,2012-05-21 13:04
258,2466,2012-05-21 13:05
775,4824,2012-05-21 13:05
61,2884,2012-05-21 13:05
958,4827,2012-05-21 13:06
1057,2093,2012-05-21 13:07
675,906,2012-05-21 13:07
665,4942,2012-05-21 13:07
735,4994,2012-05-21 13:07
117,3185,2012-05-21 13:09
300,4796,2012-05-21 13:09
861,798,2012-05-21 13:09
989,2003,2012-05-21 13:10
1044,4663,2012-05-21 13:10
117,4140,2012-05-21 13:10
770,892,2012-05-21 13:10
907,4320,2012-05-21 13:10
956,1621,2012-05-21 13:11
1017,3966,2012-05-21 13:12
754,1070,2012-05-21 13:15
336,2987,2012-05-21 13:16
972,2801,2012-05-21 13:16
546,2935,2012-05-21 13:16
48,1030,2012-05-21 13:17
724,3432,2012-05-21 13:17
954,3655,2012-05-21 13:18
989,5008,2012-05-21 13:20
148,839,2012-05-21 13:21
174,2510,2012-05-21 13:21
967,3891,2012-05-21 13:21
847,4914,2012-05-21 13:22
870,617,2012-05-21 13:22
510,4358,2012-05-21 13:23
607,1274,2012-05-21 13:24
607,1274,2012-05-21 13:24
35,3742,2012-05-21 13:24
735,222,2012-05-21 13:25
961,2457,2012-05-21 13:25
566,3906,2012-05-21 13:26
520,1457,2012-05-21 13:27
520,1643,2012-05-21 13:27
520,4421,2012-05-21 13:28
5,3861,2012-05-21 13:29
989,3006,2012-05-21 13:30
959,2619,2012-05-21 13:33
78,2339,2012-05-21 13:33
810,954,2012-05-21 13:34
716,2896,2012-05-21 13:35
879,1756,2012-05-21 13:35
78,800,2012-05-21 13:36
520,458,2012-05-21 13:37
396,4356,2012-05-21 13:38
61,4782,2012-05-21 13:38
989,2062,2012-05-21 13:40
405,3973,2012-05-21 13:40
561,1050,2012-05-21 13:41
317,3617,2012-05-21 13:42
192,465,2012-05-21 13:45
637,3812,2012-05-21 13:45
1038,3466,2012-05-21 13:45
2,1403,2012-05-21 13:48
140,4420,2012-05-21 13:51
791,4393,2012-05-21 13:54
648,613,2012-05-21 13:55
200,2401,2012-05-21 13:57
78,12,2012-05-21 13:57
101,3056,2012-05-21 13:57
878,4621,2012-05-21 13:58
216,1462,2012-05-21 13:58
279,527,2012-05-21 14:00
989,4145,2012-05-21 14:00
711,3078,2012-05-21 14:00
109,4109,2012-05-21 14:02
754,3055,2012-05-21 14:03
151,566,2012-05-21 14:03
993,1380,2012-05-21 14:04
763,2291,2012-05-21 14:04
993,2608,2012-05-21 14:04
827,4806,2012-05-21 14:05
993,3347,2012-05-21 14:05
993,3981,2012-05-21 14:05
764,1693,2012-05-21 14:08
782,4412,2012-05-21 14:09
813,643,2012-05-21 14:10
61,4572,2012-05-21 14:11
833,2432,2012-05-21 14:12
499,2358,2012-05-21 14:12
336,1837,2012-05-21 14:13
993,3123,2012-05-21 14:14
33,1820,2012-05-21 14:14
563,441,2012-05-21 14:15
192,447,2012-05-21 14:18
844,2997,2012-05-21 14:21
595,1393,2012-05-21 14:22
337,4379,2012-05-21 14:25
304,3095,2012-05-21 14:26
260,990,2012-05-21 14:27
987,1098,2012-05-21 14:28
455,1382,2012-05-21 14:28
813,3519,2012-05-21 14:30
61,4571,2012-05-21 14:30
341,839,2012-05-21 14:30
176,3367,2012-05-21 14:31
737,4944,2012-05-21 14:32
221,780,2012-05-21 14:36
318,3883,2012-05-21 14:37
299,2354,2012-05-21 14:38
318,4731,2012-05-21 14:38
472,4732,2012-05-21 14:42
1058,3185,2012-05-21 14:43
993,1641,2012-05-21 14:44
677,2723,2012-05-21 14:45
984,60,2012-05-21 14:45
984,418,2012-05-21 14:46
376,2043,2012-05-21 14:46
984,1878,2012-05-21 14:46
1077,3921,2012-05-21 14:46
359,804,2012-05-21 14:48
804,4299,2012-05-21 14:48
804,405,2012-05-21 14:49
804,2405,2012-05-21 14:50
913,400,2012-05-21 14:50
27,3606,2012-05-21 14:55
294,1181,2012-05-21 14:55
336,4127,2012-05-21 14:56
1009,4620,2012-05-21 14:57
299,2587,2012-05-21 14:57
961,3295,2012-05-21 14:58
999,2046,2012-05-21 14:58
923,3033,2012-05-21 15:00
994,4313,2012-05-21 15:02
1059,2250,2012-05-21 15:02
61,4398,2012-05-21 15:03
86,1025,2012-05-21 15:03
1042,1839,2012-05-21 15:04
270,2316,2012-05-21 15:04
928,618,2012-05-21 15:04
737,12,2012-05-21 15:09
737,339,2012-05-21 15:09
737,396,2012-05-21 15:10
737,3227,2012-05-21 15:10
352,1327,2012-05-21 15:10
254,2487,2012-05-21 15:11
813,4897,2012-05-21 15:11
993,3339,2012-05-21 15:15
764,735,2012-05-21 15:15
153,4431,2012-05-21 15:15
993,2610,2012-05-21 15:16
62,2978,2012-05-21 15:16
993,4266,2012-05-21 15:16
913,3046,2012-05-21 15:16
993,2911,2012-05-21 15:17
993,4853,2012-05-21 15:18
62,2629,2012-05-21 15:18
221,1149,2012-05-21 15:18
922,2110,2012-05-21 15:19
993,4719,2012-05-21 15:20
50,3827,2012-05-21 15:21
140,3629,2012-05-21 15:22
553,4228,2012-05-21 15:22
676,1196,2012-05-21 15:23
341,1012,2012-05-21 15:24
239,1479,2012-05-21 15:28
924,1880,2012-05-21 15:29
737,3967,2012-05-21 15:30
547,2265,2012-05-21 15:32
618,1441,2012-05-21 15:32
994,3128,2012-05-21 15:33
994,4483,2012-05-21 15:33
504,3318,2012-05-21 15:34
879,3673,2012-05-21 15:35
575,2744,2012-05-21 15:37
1061,1751,2012-05-21 15:39
240,2897,2012-05-21 15:39
363,2582,2012-05-21 15:40
711,5062,2012-05-21 15:41
547,3177,2012-05-21 15:41
547,250,2012-05-21 15:41
547,3290,2012-05-21 15:42
21,3895,2012-05-21 15:44
286,4953,2012-05-21 15:44
286,3193,2012-05-21 15:44
150,3624,2012-05-21 15:45
286,27,2012-05-21 15:45
286,4369,2012-05-21 15:45
973,3247,2012-05-21 15:47
766,710,2012-05-21 15:48
766,2106,2012-05-21 15:49
166,2309,2012-05-21 15:49
888,2780,2012-05-21 15:50
766,3919,2012-05-21 15:50
784,3132,2012-05-21 15:51
676,3595,2012-05-21 15:54
62,7,2012-05-21 15:55
1058,1334,2012-05-21 15:56
931,4031,2012-05-21 16:01
147,1460,2012-05-21 16:01
733,66,2012-05-21 16:02
737,114,2012-05-21 16:04
913,2207,2012-05-21 16:04
1061,4573,2012-05-21 16:04
913,3789,2012-05-21 16:04
352,2195,2012-05-21 16:05
913,2363,2012-05-21 16:05
411,2165,2012-05-21 16:06
490,4325,2012-05-21 16:07
472,3477,2012-05-21 16:08
153,1022,2012-05-21 16:09
953,1533,2012-05-21 16:11
465,1736,2012-05-21 16:11
953,4209,2012-05-21 16:11
115,878,2012-05-21 16:11
735,3339,2012-05-21 16:11
754,1941,2012-05-21 16:11
493,445,2012-05-21 16:14
504,5135,2012-05-21 16:15
504,2200,2012-05-21 16:17
1046,903,2012-05-21 16:17
504,1747,2012-05-21 16:19
223,4330,2012-05-21 16:22
240,163,2012-05-21 16:22
53,139,2012-05-21 16:22
982,2201,2012-05-21 16:23
996,3699,2012-05-21 16:28
777,2688,2012-05-21 16:28
996,3707,2012-05-21 16:28
156,5054,2012-05-21 16:28
536,4822,2012-05-21 16:29
533,1089,2012-05-21 16:30
367,3785,2012-05-21 16:30
1055,1345,2012-05-21 16:31
566,2324,2012-05-21 16:31
109,4695,2012-05-21 16:31
174,3116,2012-05-21 16:36
416,441,2012-05-21 16:36
278,4237,2012-05-21 16:36
150,3624,2012-05-21 16:38
40,1915,2012-05-21 16:41
808,1757,2012-05-21 16:42
680,4549,2012-05-21 16:51
724,4058,2012-05-21 16:53
239,5083,2012-05-21 16:53
623,3519,2012-05-21 16:55
861,1081,2012-05-21 16:56
185,4489,2012-05-21 16:57
91,3178,2012-05-21 16:57
191,646,2012-05-21 16:59
982,3158,2012-05-21 17:00
150,3418,2012-05-21 17:00
191,422,2012-05-21 17:01
41,1373,2012-05-21 17:01
150,4814,2012-05-21 17:01
949,2457,2012-05-21 17:02
150,1604,2012-05-21 17:03
813,2746,2012-05-21 17:04
313,4661,2012-05-21 17:06
4,2942,2012-05-21 17:06
1055,3294,2012-05-21 17:08
505,4489,2012-05-21 17:09
33,4879,2012-05-21 17:09
354,1571,2012-05-21 17:09
1005,2452,2012-05-21 17:10
615,2431,2012-05-21 17:12
994,1383,2012-05-21 17:14
336,4713,2012-05-21 17:15
103,4393,2012-05-21 17:15
364,5107,2012-05-21 17:17
202,2641,2012-05-21 17:18
935,1780,2012-05-21 17:19
832,3966,2012-05-21 17:19
714,253,2012-05-21 17:20
615,1172,2012-05-21 17:20
165,3676,2012-05-21 17:20
96,2808,2012-05-21 17:20
724,401,2012-05-21 17:20
594,4180,2012-05-21 17:21
688,4340,2012-05-21 17:21
688,35,2012-05-21 17:21
445,2072,2012-05-21 17:21
575,888,2012-05-21 17:23
313,2258,2012-05-21 17:23
688,229,2012-05-21 17:23
313,4661,2012-05-21 17:24
1046,4336,2012-05-21 17:26
191,275,2012-05-21 17:27
148,2678,2012-05-21 17:28
9,2026,2012-05-21 17:28
766,3962,2012-05-21 17:28
387,1562,2012-05-21 17:29
716,3319,2012-05-21 17:29
764,1693,2012-05-21 17:29
308,1498,2012-05-21 17:31
1015,2972,2012-05-21 17:31
851,3440,2012-05-21 17:32
521,2608,2012-05-21 17:33
163,1576,2012-05-21 17:33
531,3769,2012-05-21 17:35
61,3122,2012-05-21 17:36
150,4814,2012-05-21 17:36
738,999,2012-05-21 17:38
738,1460,2012-05-21 17:38
913,3438,2012-05-21 17:38
623,2608,2012-05-21 17:38
798,3928,2012-05-21 17:38
738,3139,2012-05-21 17:38
913,3912,2012-05-21 17:39
738,309,2012-05-21 17:39
455,85,2012-05-21 17:39
329,614,2012-05-21 17:40
714,2253,2012-05-21 17:40
467,2961,2012-05-21 17:40
481,1145,2012-05-21 17:42
707,2192,2012-05-21 17:44
943,1608,2012-05-21 17:45
647,4700,2012-05-21 17:47
230,2608,2012-05-21 17:50
511,4287,2012-05-21 17:51
30,2317,2012-05-21 17:51
336,1692,2012-05-21 17:54
667,3580,2012-05-21 17:56
146,4214,2012-05-21 17:56
564,1349,2012-05-21 17:56
61,3884,2012-05-21 18:00
54,299,2012-05-21 18:01
546,2925,2012-05-21 18:01
150,287,2012-05-21 18:04
764,4296,2012-05-21 18:04
304,2780,2012-05-21 18:06
55,4552,2012-05-21 18:06
85,2149,2012-05-21 18:06
92,2912,2012-05-21 18:07
724,360,2012-05-21 18:08
948,486,2012-05-21 18:08
395,2141,2012-05-21 18:09
953,1705,2012-05-21 18:10
625,2572,2012-05-21 18:10
63,100,2012-05-21 18:11
529,1989,2012-05-21 18:12
230,908,2012-05-21 18:12
260,930,2012-05-21 18:12
230,3789,2012-05-21 18:13
19,1629,2012-05-21 18:13
453,864,2012-05-21 18:14
692,1912,2012-05-21 18:14
981,2734,2012-05-21 18:14
733,4272,2012-05-21 18:14
328,1691,2012-05-21 18:14
404,726,2012-05-21 18:15
987,908,2012-05-21 18:15
62,2978,2012-05-21 18:15
130,3630,2012-05-21 18:15
641,2513,2012-05-21 18:16
595,3676,2012-05-21 18:18
53,889,2012-05-21 18:18
281,3488,2012-05-21 18:18
53,159,2012-05-21 18:19
236,2574,2012-05-21 18:19
738,4762,2012-05-21 18:20
150,496,2012-05-21 18:20
223,3411,2012-05-21 18:21
140,3022,2012-05-21 18:21
372,2722,2012-05-21 18:21
450,651,2012-05-21 18:22
1024,1560,2012-05-21 18:22
205,2217,2012-05-21 18:24
1058,1619,2012-05-21 18:25
738,4317,2012-05-21 18:26
74,1460,2012-05-21 18:28
48,4485,2012-05-21 18:28
1057,3574,2012-05-21 18:28
235,4115,2012-05-21 18:28
293,2578,2012-05-21 18:32
687,591,2012-05-21 18:32
761,462,2012-05-21 18:34
937,4847,2012-05-21 18:34
140,3491,2012-05-21 18:34
320,4873,2012-05-21 18:35
899,4472,2012-05-21 18:35
891,3519,2012-05-21 18:38
179,3641,2012-05-21 18:38
625,552,2012-05-21 18:38
51,4943,2012-05-21 18:40
374,3819,2012-05-21 18:40
150,1730,2012-05-21 18:40
642,158,2012-05-21 18:42
336,4494,2012-05-21 18:42
591,4752,2012-05-21 18:43
150,2481,2012-05-21 18:43
880,3297,2012-05-21 18:44
495,3972,2012-05-21 18:45
894,3562,2012-05-21 18:45
600,3019,2012-05-21 18:45
600,3539,2012-05-21 18:46
35,2007,2012-05-21 18:46
600,4475,2012-05-21 18:46
1075,1441,2012-05-21 18:46
1025,2159,2012-05-21 18:46
405,1600,2012-05-21 18:47
1075,1441,2012-05-21 18:47
447,1450,2012-05-21 18:48
855,4593,2012-05-21 18:48
984,2298,2012-05-21 18:48
61,4330,2012-05-21 18:49
984,1503,2012-05-21 18:49
99,1809,2012-05-21 18:49
591,703,2012-05-21 18:49
372,1436,2012-05-21 18:49
550,1517,2012-05-21 18:50
600,1460,2012-05-21 18:50
551,4346,2012-05-21 18:50
881,3922,2012-05-21 18:51
148,363,2012-05-21 18:51
405,1932,2012-05-21 18:52
1047,5029,2012-05-21 18:52
827,4926,2012-05-21 18:52
219,2612,2012-05-21 18:55
270,236,2012-05-21 18:55
296,2570,2012-05-21 18:56
781,3397,2012-05-21 18:57
504,2112,2012-05-21 19:00
247,2889,2012-05-21 19:01
61,5128,2012-05-21 19:01
270,10,2012-05-21 19:01
531,374,2012-05-21 19:01
746,2441,2012-05-21 19:02
882,1191,2012-05-21 19:03
186,449,2012-05-21 19:04
405,363,2012-05-21 19:04
724,4667,2012-05-21 19:04
521,4961,2012-05-21 19:05
521,4925,2012-05-21 19:05
906,263,2012-05-21 19:05
953,5123,2012-05-21 19:06
106,1782,2012-05-21 19:06
93,360,2012-05-21 19:09
632,2508,2012-05-21 19:09
802,4557,2012-05-21 19:09
279,2617,2012-05-21 19:10
40,1589,2012-05-21 19:10
1080,4879,2012-05-21 19:10
306,4072,2012-05-21 19:11
148,547,2012-05-21 19:11
702,3497,2012-05-21 19:12
1060,4221,2012-05-21 19:13
61,683,2012-05-21 19:13
718,4365,2012-05-21 19:13
506,5070,2012-05-21 19:13
119,3534,2012-05-21 19:14
510,4806,2012-05-21 19:14
405,1460,2012-05-21 19:15
648,3943,2012-05-21 19:15
486,2692,2012-05-21 19:15
508,3815,2012-05-21 19:16
529,3594,2012-05-21 19:16
652,3457,2012-05-21 19:16
676,1644,2012-05-21 19:17
2,4427,2012-05-21 19:17
472,4908,2012-05-21 19:17
405,2340,2012-05-21 19:17
964,2069,2012-05-21 19:18
998,352,2012-05-21 19:18
818,1947,2012-05-21 19:18
405,3127,2012-05-21 19:19
437,4309,2012-05-21 19:20
1011,3664,2012-05-21 19:21
461,4511,2012-05-21 19:22
668,4489,2012-05-21 19:24
650,2325,2012-05-21 19:24
844,2997,2012-05-21 19:24
940,4457,2012-05-21 19:25
396,1558,2012-05-21 19:26
847,441,2012-05-21 19:26
673,309,2012-05-21 19:27
527,1902,2012-05-21 19:28
622,529,2012-05-21 19:28
448,961,2012-05-21 19:29
486,4876,2012-05-21 19:29
622,2605,2012-05-21 19:29
622,2579,2012-05-21 19:30
206,3278,2012-05-21 19:31
128,3812,2012-05-21 19:32
253,113,2012-05-21 19:32
922,1188,2012-05-21 19:32
1037,4198,2012-05-21 19:33
61,422,2012-05-21 19:33
102,3884,2012-05-21 19:34
276,5072,2012-05-21 19:34
643,1820,2012-05-21 19:35
288,1061,2012-05-21 19:35
358,1938,2012-05-21 19:35
1064,4489,2012-05-21 19:36
1005,547,2012-05-21 19:37
994,363,2012-05-21 19:38
651,1581,2012-05-21 19:38
148,3450,2012-05-21 19:40
994,3352,2012-05-21 19:40
502,3450,2012-05-21 19:40
994,2897,2012-05-21 19:41
994,4000,2012-05-21 19:41
994,3390,2012-05-21 19:41
529,3231,2012-05-21 19:41
1044,254,2012-05-21 19:42
1044,1905,2012-05-21 19:42
405,3607,2012-05-21 19:42
336,1218,2012-05-21 19:42
510,4358,2012-05-21 19:43
141,806,2012-05-21 19:43
994,3390,2012-05-21 19:43
994,4535,2012-05-21 19:44
309,770,2012-05-21 19:44
405,4945,2012-05-21 19:44
784,2651,2012-05-21 19:45
405,3755,2012-05-21 19:46
411,2967,2012-05-21 19:49
848,318,2012-05-21 19:49
510,260,2012-05-21 19:50
654,66,2012-05-21 19:52
1028,1769,2012-05-21 19:52
872,4199,2012-05-21 19:53
80,4814,2012-05-21 19:54
1061,1142,2012-05-21 19:56
969,2848,2012-05-21 19:57
395,528,2012-05-21 19:57
751,687,2012-05-21 20:00
72,3241,2012-05-21 20:01
518,1342,2012-05-21 20:01
855,5079,2012-05-21 20:02
855,3396,2012-05-21 20:02
813,3403,2012-05-21 20:04
520,1457,2012-05-21 20:04
520,1643,2012-05-21 20:06
347,975,2012-05-21 20:06
813,4662,2012-05-21 20:08
1025,1460,2012-05-21 20:08
561,1050,2012-05-21 20:08
752,3875,2012-05-21 20:08
529,3231,2012-05-21 20:13
231,2251,2012-05-21 20:13
85,2860,2012-05-21 20:13
336,513,2012-05-21 20:14
840,4177,2012-05-21 20:14
257,4175,2012-05-21 20:18
344,4407,2012-05-21 20:19
351,3334,2012-05-21 20:21
322,2993,2012-05-21 20:22
478,4796,2012-05-21 20:22
242,4995,2012-05-21 20:23
470,3985,2012-05-21 20:23
764,4144,2012-05-21 20:23
723,178,2012-05-21 20:24
873,558,2012-05-21 20:25
669,2067,2012-05-21 20:25
724,1265,2012-05-21 20:25
292,3017,2012-05-21 20:26
130,5096,2012-05-21 20:26
607,2162,2012-05-21 20:27
891,4995,2012-05-21 20:27
520,4099,2012-05-21 20:28
678,116,2012-05-21 20:28
384,1109,2012-05-21 20:28
322,4509,2012-05-21 20:28
324,2347,2012-05-21 20:29
984,1096,2012-05-21 20:30
260,452,2012-05-21 20:30
984,4770,2012-05-21 20:30
293,2556,2012-05-21 20:32
16,2348,2012-05-21 20:32
877,2834,2012-05-21 20:35
223,3411,2012-05-21 20:37
394,2088,2012-05-21 20:38
411,3564,2012-05-21 20:39
109,2755,2012-05-21 20:40
109,1134,2012-05-21 20:41
109,429,2012-05-21 20:41
565,1295,2012-05-21 20:41
635,1996,2012-05-21 20:44
296,2251,2012-05-21 20:49
435,4787,2012-05-21 20:49
670,366,2012-05-21 20:49
751,2141,2012-05-21 20:53
308,1722,2012-05-21 20:53
639,4253,2012-05-21 20:54
337,1157,2012-05-21 20:55
659,3642,2012-05-21 20:56
150,4242,2012-05-21 21:03
1009,3322,2012-05-21 21:06
599,3381,2012-05-21 21:07
368,2464,2012-05-21 21:07
938,5031,2012-05-21 21:07
119,1042,2012-05-21 21:09
260,253,2012-05-21 21:12
1024,4849,2012-05-21 21:12
423,1197,2012-05-21 21:12
254,678,2012-05-21 21:13
206,1606,2012-05-21 21:15
736,2152,2012-05-21 21:17
850,1891,2012-05-21 21:18
11,4806,2012-05-21 21:20
101,2957,2012-05-21 21:22
1000,4489,2012-05-21 21:23
202,1207,2012-05-21 21:23
533,4250,2012-05-21 21:24
840,72,2012-05-21 21:28
827,3955,2012-05-21 21:32
53,2599,2012-05-21 21:34
210,182,2012-05-21 21:35
418,3579,2012-05-21 21:35
185,1718,2012-05-21 21:35
700,1087,2012-05-21 21:35
637,5050,2012-05-21 21:36
115,2305,2012-05-21 21:36
779,3684,2012-05-21 21:36
637,286,2012-05-21 21:38
338,234,2012-05-21 21:38
637,3162,2012-05-21 21:39
338,4140,2012-05-21 21:39
455,267,2012-05-21 21:40
192,4531,2012-05-21 21:41
56,1618,2012-05-21 21:42
866,2879,2012-05-21 21:45
62,301,2012-05-21 21:46
357,3555,2012-05-21 21:47
286,2482,2012-05-21 21:49
286,82,2012-05-21 21:50
859,262,2012-05-21 21:51
876,4000,2012-05-21 21:51
577,2185,2012-05-21 21:55
486,615,2012-05-21 21:57
61,985,2012-05-21 21:58
40,97,2012-05-21 21:58
125,5027,2012-05-21 22:03
493,786,2012-05-21 22:06
804,4044,2012-05-21 22:07
754,1120,2012-05-21 22:08
440,1578,2012-05-21 22:10
425,2540,2012-05-21 22:12
804,3964,2012-05-21 22:20
804,331,2012-05-21 22:21
153,1862,2012-05-21 22:22
527,4184,2012-05-21 22:23
53,293,2012-05-21 22:25
61,2384,2012-05-21 22:26
53,2413,2012-05-21 22:27
783,3812,2012-05-21 22:31
574,2708,2012-05-21 22:34
1029,2302,2012-05-21 22:39
926,146,2012-05-21 22:40
192,78,2012-05-21 22:41
27,4633,2012-05-21 22:42
66,2667,2012-05-21 22:42
642,2620,2012-05-21 22:42
83,2251,2012-05-21 22:43
809,2270,2012-05-21 22:43
336,1566,2012-05-21 22:48
258,3619,2012-05-21 22:58
181,1898,2012-05-21 22:59
1003,33,2012-05-21 23:01
431,808,2012-05-21 23:04
273,1240,2012-05-21 23:06
351,1521,2012-05-21 23:07
61,277,2012-05-21 23:09
1024,3281,2012-05-21 23:10
1012,3205,2012-05-21 23:10
237,4489,2012-05-21 23:12
1005,2452,2012-05-21 23:13
763,3243,2012-05-21 23:14
110,2686,2012-05-21 23:15
347,4659,2012-05-21 23:20
336,585,2012-05-21 23:21
996,5076,2012-05-21 23:21
61,4143,2012-05-21 23:21
327,4396,2012-05-21 23:23
770,3924,2012-05-21 23:23
1033,2515,2012-05-21 23:25
595,3442,2012-05-21 23:28
436,3812,2012-05-21 23:29
993,253,2012-05-21 23:30
1009,1555,2012-05-21 23:31
578,1284,2012-05-21 23:34
578,3320,2012-05-21 23:35
687,2736,2012-05-21 23:36
578,4481,2012-05-21 23:37
687,4000,2012-05-21 23:38
851,3961,2012-05-21 23:38
943,2084,2012-05-21 23:39
518,3135,2012-05-21 23:40
19,76,2012-05-21 23:41
1064,2040,2012-05-21 23:45
949,2473,2012-05-21 23:47
451,3267,2012-05-21 23:47
243,2968,2012-05-21 23:47
270,4520,2012-05-21 23:49
322,1747,2012-05-21 23:52
322,129,2012-05-21 23:52
336,3163,2012-05-21 23:52
996,3707,2012-05-21 23:54
339,1599,2012-05-21 23:54
595,1393,2012-05-21 23:56
818,5024,2012-05-21 23:57
993,3519,2012-05-21 23:57
993,4247,2012-05-21 23:58
873,3111,2012-05-22 00:05
61,4398,2012-05-22 00:06
61,1466,2012-05-22 00:06
849,3300,2012-05-22 00:07
993,3123,2012-05-22 00:09
411,156,2012-05-22 00:10
867,328,2012-05-22 00:10
909,3810,2012-05-22 00:13
376,4499,2012-05-22 00:16
237,2468,2012-05-22 00:20
827,4926,2012-05-22 00:20
210,2458,2012-05-22 00:22
970,4476,2012-05-22 00:22
735,2173,2012-05-22 00:23
574,2478,2012-05-22 00:24
613,3318,2012-05-22 00:26
993,2608,2012-05-22 00:26
144,584,2012-05-22 00:27
618,667,2012-05-22 00:28
618,667,2012-05-22 00:29
972,1820,2012-05-22 00:30
913,2295,2012-05-22 00:30
773,718,2012-05-22 00:33
707,2010,2012-05-22 00:34
551,589,2012-05-22 00:34
286,587,2012-05-22 00:45
286,572,2012-05-22 00:45
83,1948,2012-05-22 00:49
336,368,2012-05-22 00:54
336,653,2012-05-22 00:56
247,3328,2012-05-22 00:56
328,362,2012-05-22 00:57
351,3334,2012-05-22 01:00
154,1050,2012-05-22 01:10
1024,1891,2012-05-22 01:12
437,1449,2012-05-22 01:14
431,1711,2012-05-22 01:28
735,3339,2012-05-22 01:32
440,3558,2012-05-22 01:33
959,2853,2012-05-22 01:35
804,4615,2012-05-22 01:37
804,3964,2012-05-22 01:38
743,3268,2012-05-22 01:43
520,3227,2012-05-22 01:44
520,2389,2012-05-22 01:45
735,308,2012-05-22 01:53
988,1993,2012-05-22 01:53
598,4257,2012-05-22 01:56
266,4806,2012-05-22 01:58
982,4733,2012-05-22 01:59
982,377,2012-05-22 01:59
520,3645,2012-05-22 02:00
735,2255,2012-05-22 02:04
63,1917,2012-05-22 02:05
851,3032,2012-05-22 02:08
793,3069,2012-05-22 02:08
351,1727,2012-05-22 02:12
735,3591,2012-05-22 02:20
563,2450,2012-05-22 02:30
351,1414,2012-05-22 02:32
445,1723,2012-05-22 02:37
237,4385,2012-05-22 02:51
735,2331,2012-05-22 02:57
576,2282,2012-05-22 03:03
993,2208,2012-05-22 03:06
993,4861,2012-05-22 03:06
851,5006,2012-05-22 03:13
351,2657,2012-05-22 03:37
1077,3921,2012-05-22 03:41
391,4654,2012-05-22 04:24
574,1510,2012-05-22 04:29
615,4806,2012-05-22 04:30
676,1644,2012-05-22 04:35
401,850,2012-05-22 04:36
401,2303,2012-05-22 04:37
401,2303,2012-05-22 04:40
879,3673,2012-05-22 04:48
510,4906,2012-05-22 04:48
788,3577,2012-05-22 04:56
529,4628,2012-05-22 05:02
371,3050,2012-05-22 05:09
235,2239,2012-05-22 05:10
529,3594,2012-05-22 05:20
391,3669,2012-05-22 05:28
953,705,2012-05-22 05:29
766,3962,2012-05-22 05:31
676,4946,2012-05-22 05:34
529,4061,2012-05-22 05:35
688,229,2012-05-22 05:37
688,4340,2012-05-22 05:38
140,4362,2012-05-22 05:40
788,3204,2012-05-22 05:40
205,2217,2012-05-22 05:41
897,167,2012-05-22 05:43
944,3778,2012-05-22 05:49
1053,3351,2012-05-22 05:55
104,1568,2012-05-22 05:58
719,936,2012-05-22 05:58
313,2258,2012-05-22 06:01
781,299,2012-05-22 06:01
953,1288,2012-05-22 06:02
953,2044,2012-05-22 06:02
342,210,2012-05-22 06:03
342,1013,2012-05-22 06:03
897,2410,2012-05-22 06:03
897,2344,2012-05-22 06:06
897,3122,2012-05-22 06:06
313,3136,2012-05-22 06:11
954,3655,2012-05-22 06:12
897,54,2012-05-22 06:14
928,3484,2012-05-22 06:14
416,1097,2012-05-22 06:16
688,35,2012-05-22 06:18
889,3530,2012-05-22 06:23
270,2271,2012-05-22 06:25
173,4911,2012-05-22 06:28
714,3657,2012-05-22 06:30
714,4738,2012-05-22 06:30
322,3227,2012-05-22 06:32
1053,3753,2012-05-22 06:32
336,2128,2012-05-22 06:33
591,703,2012-05-22 06:34
657,1477,2012-05-22 06:34
529,2715,2012-05-22 06:34
1058,2445,2012-05-22 06:36
831,2937,2012-05-22 06:36
442,718,2012-05-22 06:37
1006,3881,2012-05-22 06:37
216,3879,2012-05-22 06:38
769,4457,2012-05-22 06:38
676,2983,2012-05-22 06:38
240,4005,2012-05-22 06:39
1059,1776,2012-05-22 06:42
322,4520,2012-05-22 06:45
322,313,2012-05-22 06:45
688,2483,2012-05-22 06:49
591,4752,2012-05-22 06:49
688,3798,2012-05-22 06:49
871,48,2012-05-22 06:49
322,4509,2012-05-22 06:51
322,4480,2012-05-22 06:51
904,1943,2012-05-22 06:54
798,4872,2012-05-22 06:54
635,3581,2012-05-22 06:56
86,2886,2012-05-22 06:56
86,3185,2012-05-22 06:56
953,2044,2012-05-22 06:57
140,143,2012-05-22 06:57
704,556,2012-05-22 06:57
625,2572,2012-05-22 06:59
